Time (CAT);Open;High;Low;Close;Volume 
29/03/2017 11:00:00;1.07885;1.07931;1.07845;1.07912;7933.89
29/03/2017 12:00:00;1.07911;1.07945;1.0787;1.07873;5265.57
29/03/2017 13:00:00;1.07874;1.07934;1.07474;1.07526;13301.05
29/03/2017 14:00:00;1.07526;1.07661;1.07403;1.07639;15488.24
29/03/2017 15:00:00;1.07639;1.0764;1.07443;1.07551;12699.68
29/03/2017 16:00:00;1.07551;1.07628;1.07461;1.07496;11440.3
29/03/2017 17:00:00;1.07496;1.07609;1.0747;1.07557;11764.77
29/03/2017 18:00:00;1.07557;1.07584;1.07512;1.07517;6725.84
29/03/2017 19:00:00;1.07517;1.0766;1.0751;1.07554;7604.56
29/03/2017 20:00:00;1.07553;1.07584;1.07494;1.07583;4698.45
29/03/2017 21:00:00;1.07582;1.07737;1.07574;1.07721;5538.56
29/03/2017 22:00:00;1.0772;1.07724;1.07613;1.07663;3933.49
29/03/2017 23:00:00;1.07663;1.07709;1.07643;1.07677;3189.38
30/03/2017 00:00:00;1.07678;1.07688;1.07641;1.07657;1911.56
30/03/2017 01:00:00;1.0765;1.0765;1.07579;1.07588;1924.48
30/03/2017 02:00:00;1.07588;1.07601;1.07504;1.07516;5670.7
30/03/2017 03:00:00;1.07517;1.07578;1.07505;1.07528;4852.29
30/03/2017 04:00:00;1.07527;1.07542;1.07418;1.0746;5186.44
30/03/2017 05:00:00;1.07462;1.07524;1.07454;1.07519;3574.13
30/03/2017 06:00:00;1.07519;1.07548;1.07512;1.07537;2989.06
30/03/2017 07:00:00;1.07537;1.07566;1.07507;1.07554;4060.58
30/03/2017 08:00:00;1.07553;1.07683;1.07533;1.07624;7440.13
30/03/2017 09:00:00;1.07622;1.07633;1.07355;1.07371;10895.11
30/03/2017 10:00:00;1.07374;1.07409;1.0731;1.07334;9216.8
30/03/2017 11:00:00;1.07334;1.07426;1.0731;1.07378;8877.4
30/03/2017 12:00:00;1.07379;1.07445;1.07334;1.07398;7046.1
30/03/2017 13:00:00;1.07399;1.07474;1.07373;1.07374;7351.02
30/03/2017 14:00:00;1.07371;1.07444;1.07211;1.07217;10189.47
30/03/2017 15:00:00;1.07219;1.07535;1.07219;1.0734;16015.13
30/03/2017 16:00:00;1.07342;1.07391;1.07268;1.07342;10398.12
30/03/2017 17:00:00;1.07343;1.07385;1.07236;1.07261;8555.04
30/03/2017 18:00:00;1.07262;1.07278;1.07026;1.07041;6759.77
30/03/2017 19:00:00;1.07039;1.07041;1.0685;1.06935;12244.7
30/03/2017 20:00:00;1.06936;1.06942;1.06845;1.06903;5557.61
30/03/2017 21:00:00;1.06902;1.06912;1.06804;1.06804;7675.59
30/03/2017 22:00:00;1.06803;1.06845;1.06724;1.06752;5216.4
30/03/2017 23:00:00;1.06752;1.06844;1.06745;1.06819;2083.66
31/03/2017 00:00:00;1.06822;1.06861;1.06799;1.06846;2062.18
31/03/2017 01:00:00;1.06847;1.06883;1.0684;1.06879;2796.07
31/03/2017 02:00:00;1.06881;1.0689;1.06776;1.06824;7290.78
31/03/2017 03:00:00;1.06825;1.06851;1.06793;1.0681;5953.99
31/03/2017 04:00:00;1.06811;1.06833;1.06779;1.06798;4995.43
31/03/2017 05:00:00;1.06799;1.06825;1.06746;1.06758;4465.96
31/03/2017 06:00:00;1.0676;1.06777;1.06733;1.06756;5111.52
31/03/2017 07:00:00;1.06756;1.06791;1.06734;1.06783;5991.72
31/03/2017 08:00:00;1.06782;1.06862;1.06762;1.06834;8996.4
31/03/2017 09:00:00;1.06835;1.06929;1.06747;1.06917;10467.17
31/03/2017 10:00:00;1.06916;1.06977;1.06894;1.06949;9689.17
31/03/2017 11:00:00;1.06951;1.06952;1.06703;1.06713;10745.43
31/03/2017 12:00:00;1.06709;1.06821;1.06709;1.06813;8735.32
31/03/2017 13:00:00;1.06814;1.06912;1.06788;1.06858;8059.17
31/03/2017 14:00:00;1.06859;1.06931;1.0674;1.06782;11572.58
31/03/2017 15:00:00;1.06781;1.06945;1.06739;1.06842;13000.73
31/03/2017 16:00:00;1.06843;1.06971;1.06719;1.06942;15632.06
31/03/2017 17:00:00;1.06943;1.0702;1.0689;1.06974;13788.83
31/03/2017 18:00:00;1.06971;1.07008;1.06912;1.06975;7386.8
31/03/2017 19:00:00;1.06977;1.0698;1.06834;1.0684;6931.98
31/03/2017 20:00:00;1.0684;1.06905;1.06764;1.06834;7269.15
31/03/2017 21:00:00;1.06831;1.06855;1.06647;1.06697;8675.05
31/03/2017 22:00:00;1.06698;1.06722;1.06522;1.06561;10506.68
02/04/2017 23:00:00;1.06666;1.06669;1.06609;1.06614;1322.63
03/04/2017 00:00:00;1.06618;1.06722;1.0659;1.06717;3300.95
03/04/2017 01:00:00;1.06717;1.06741;1.06677;1.06697;3762.64
03/04/2017 02:00:00;1.06697;1.06788;1.06675;1.06731;6181.15
03/04/2017 03:00:00;1.06733;1.06789;1.06727;1.06767;5144.14
03/04/2017 04:00:00;1.06768;1.06812;1.06762;1.06791;3965.34
03/04/2017 05:00:00;1.06791;1.06808;1.06782;1.06791;3790.94
03/04/2017 06:00:00;1.06792;1.06808;1.06768;1.06798;3913.57
03/04/2017 07:00:00;1.06797;1.06813;1.06773;1.06787;4264.81
03/04/2017 08:00:00;1.06787;1.06787;1.0664;1.06705;9800.62
03/04/2017 09:00:00;1.06707;1.06753;1.06592;1.0667;11550.5
03/04/2017 10:00:00;1.0667;1.06742;1.06659;1.06722;10586.86
03/04/2017 11:00:00;1.06723;1.06733;1.06601;1.06629;7772.8
03/04/2017 12:00:00;1.0663;1.06648;1.06532;1.06552;8071.25
03/04/2017 13:00:00;1.06553;1.06597;1.06499;1.06558;7872.35
03/04/2017 14:00:00;1.06558;1.06696;1.06539;1.06628;10384.62
03/04/2017 15:00:00;1.06628;1.06669;1.06575;1.06639;9807.73
03/04/2017 16:00:00;1.06636;1.068;1.06513;1.06539;16348.2
03/04/2017 17:00:00;1.06541;1.06574;1.06426;1.06549;13293.76
03/04/2017 18:00:00;1.06549;1.06655;1.06546;1.06612;7903.23
03/04/2017 19:00:00;1.06611;1.06712;1.06599;1.06682;5726.75
03/04/2017 20:00:00;1.06683;1.06731;1.06635;1.06667;6502.76
03/04/2017 21:00:00;1.06665;1.0673;1.06627;1.06727;5753.39
03/04/2017 22:00:00;1.06727;1.06764;1.06693;1.06693;4381.78
03/04/2017 23:00:00;1.06689;1.06704;1.06675;1.06684;1021.15
04/04/2017 00:00:00;1.06683;1.06704;1.06666;1.0667;2680.77
04/04/2017 01:00:00;1.06669;1.06704;1.06658;1.06701;3490.3
04/04/2017 02:00:00;1.06701;1.06738;1.06675;1.06697;5736.71
04/04/2017 03:00:00;1.06694;1.0672;1.06647;1.06695;4597.41
04/04/2017 04:00:00;1.06695;1.06722;1.06642;1.06644;3090.72
04/04/2017 05:00:00;1.06644;1.06697;1.06635;1.06686;2855.67
04/04/2017 06:00:00;1.06686;1.06716;1.06663;1.06712;6277.42
04/04/2017 07:00:00;1.06713;1.06749;1.06644;1.0665;7726.99
04/04/2017 08:00:00;1.0665;1.06651;1.06527;1.06582;9469.12
04/04/2017 09:00:00;1.06582;1.06601;1.06446;1.0651;9788.54
04/04/2017 10:00:00;1.06509;1.06622;1.06504;1.06612;7783.29
04/04/2017 11:00:00;1.0661;1.06632;1.06502;1.06562;7748.23
04/04/2017 12:00:00;1.06561;1.06601;1.06359;1.06422;9731.11
04/04/2017 13:00:00;1.06421;1.06538;1.0642;1.06476;9075.75
04/04/2017 14:00:00;1.06476;1.06588;1.06473;1.06554;9654.95
04/04/2017 15:00:00;1.06554;1.06601;1.06471;1.06523;13361.65
04/04/2017 16:00:00;1.06523;1.06647;1.06484;1.06639;11210.22
04/04/2017 17:00:00;1.06641;1.06676;1.06594;1.0663;11314.75
04/04/2017 18:00:00;1.06631;1.06685;1.06583;1.06607;8069.1
04/04/2017 19:00:00;1.06608;1.06636;1.06485;1.06608;8788.18
04/04/2017 20:00:00;1.06607;1.06692;1.06576;1.06681;5271.55
04/04/2017 21:00:00;1.06683;1.06732;1.06667;1.06675;5578.97
04/04/2017 22:00:00;1.06675;1.06771;1.06661;1.06738;3253.24
04/04/2017 23:00:00;1.06748;1.0683;1.06703;1.06793;1692.84
05/04/2017 00:00:00;1.06793;1.06857;1.06773;1.06795;4946.78
05/04/2017 01:00:00;1.06796;1.06818;1.06766;1.06782;3399.91
05/04/2017 02:00:00;1.06783;1.06835;1.06781;1.068;5607.41
05/04/2017 03:00:00;1.06799;1.06822;1.06785;1.06799;4795.53
05/04/2017 04:00:00;1.068;1.06807;1.06773;1.06777;3843.05
05/04/2017 05:00:00;1.06777;1.06789;1.06755;1.06777;4425.66
05/04/2017 06:00:00;1.06778;1.06783;1.0672;1.06742;4332.26
05/04/2017 07:00:00;1.06743;1.06764;1.06726;1.06739;4231.63
05/04/2017 08:00:00;1.06735;1.06789;1.06683;1.06789;7584.86
05/04/2017 09:00:00;1.06787;1.06894;1.06746;1.06756;10552.68
05/04/2017 10:00:00;1.06757;1.06802;1.06699;1.06742;10752.75
05/04/2017 11:00:00;1.06742;1.06743;1.06625;1.06688;9795.98
05/04/2017 12:00:00;1.06689;1.06715;1.06652;1.06705;6347.58
05/04/2017 13:00:00;1.06703;1.06862;1.06645;1.06805;10627.98
05/04/2017 14:00:00;1.06807;1.06829;1.06545;1.06665;14368.23
05/04/2017 15:00:00;1.06663;1.06692;1.0658;1.06642;10925.02
05/04/2017 16:00:00;1.06639;1.06742;1.06568;1.06619;13892.7
05/04/2017 17:00:00;1.06621;1.06698;1.06522;1.06602;10774.85
05/04/2017 18:00:00;1.06603;1.06607;1.06452;1.06471;7706.32
05/04/2017 19:00:00;1.0647;1.06524;1.06459;1.06501;6629.49
05/04/2017 20:00:00;1.06499;1.06697;1.0636;1.06674;16526.27
05/04/2017 21:00:00;1.06669;1.06794;1.06662;1.06785;12493.44
05/04/2017 22:00:00;1.06784;1.06818;1.06624;1.06644;5873.73
05/04/2017 23:00:00;1.06642;1.06728;1.06622;1.06676;3139.18
06/04/2017 00:00:00;1.06672;1.06731;1.06631;1.06692;3977.32
06/04/2017 01:00:00;1.06694;1.06746;1.06672;1.0672;4488.38
06/04/2017 02:00:00;1.06719;1.06843;1.06715;1.06769;8046.35
06/04/2017 03:00:00;1.06768;1.06807;1.06742;1.06781;6374.08
06/04/2017 04:00:00;1.06779;1.06806;1.06737;1.06747;7025.63
06/04/2017 05:00:00;1.06746;1.06761;1.06707;1.06756;4879.66
06/04/2017 06:00:00;1.06755;1.06756;1.06716;1.06749;3437.02
06/04/2017 07:00:00;1.0675;1.0676;1.06718;1.06732;5786
06/04/2017 08:00:00;1.0673;1.06805;1.06703;1.06768;9158.2
06/04/2017 09:00:00;1.0677;1.06791;1.06294;1.06465;17968.57
06/04/2017 10:00:00;1.06464;1.06596;1.06437;1.06583;11371.61
06/04/2017 11:00:00;1.06583;1.06711;1.0657;1.06674;10407.16
06/04/2017 12:00:00;1.06674;1.06693;1.06613;1.0664;8909.18
06/04/2017 13:00:00;1.06641;1.06757;1.06537;1.06599;10794.33
06/04/2017 14:00:00;1.066;1.06689;1.06558;1.06608;9781.56
06/04/2017 15:00:00;1.06608;1.06629;1.06533;1.06549;10319.5
06/04/2017 16:00:00;1.06548;1.06654;1.06546;1.06585;10043.51
06/04/2017 17:00:00;1.06584;1.0659;1.06457;1.06506;10241.63
06/04/2017 18:00:00;1.06505;1.06565;1.06474;1.06499;6011.31
06/04/2017 19:00:00;1.06498;1.06567;1.06385;1.06457;7434.79
06/04/2017 20:00:00;1.06456;1.065;1.06419;1.06472;6567.97
06/04/2017 21:00:00;1.06469;1.06485;1.06417;1.0642;5841.81
06/04/2017 22:00:00;1.0642;1.0645;1.06402;1.0645;3479.59
06/04/2017 23:00:00;1.06452;1.06477;1.06419;1.06429;1005.85
07/04/2017 00:00:00;1.06427;1.0644;1.06412;1.06434;1363.03
07/04/2017 01:00:00;1.06432;1.0646;1.06421;1.06443;1308.57
07/04/2017 02:00:00;1.06441;1.0648;1.06416;1.06445;4558.85
07/04/2017 03:00:00;1.06445;1.06554;1.06385;1.06533;13113.3
07/04/2017 04:00:00;1.06533;1.06605;1.06428;1.06445;10449.77
07/04/2017 05:00:00;1.06445;1.06466;1.06423;1.06433;5369.91
07/04/2017 06:00:00;1.06433;1.06486;1.06423;1.0648;4474.05
07/04/2017 07:00:00;1.0648;1.06533;1.06437;1.06531;5739.87
07/04/2017 08:00:00;1.06531;1.06544;1.06461;1.06473;9376.63
07/04/2017 09:00:00;1.06472;1.06494;1.06322;1.06365;10101.83
07/04/2017 10:00:00;1.06367;1.06416;1.06297;1.06324;7645.62
07/04/2017 11:00:00;1.06323;1.06406;1.06305;1.06381;7941.6
07/04/2017 12:00:00;1.06381;1.06392;1.06301;1.06301;5507
07/04/2017 13:00:00;1.06302;1.06327;1.06233;1.06235;7734.42
07/04/2017 14:00:00;1.06235;1.06674;1.06106;1.06202;19773.92
07/04/2017 15:00:00;1.06202;1.06339;1.06141;1.06305;17056.82
07/04/2017 16:00:00;1.06304;1.06334;1.06129;1.06176;13916.67
07/04/2017 17:00:00;1.06176;1.06213;1.06115;1.0615;11144.44
07/04/2017 18:00:00;1.06149;1.06185;1.05949;1.05988;9391.49
07/04/2017 19:00:00;1.05987;1.06002;1.05816;1.05852;11250.58
07/04/2017 20:00:00;1.0585;1.05899;1.05809;1.05893;6389.52
07/04/2017 21:00:00;1.05894;1.05967;1.05873;1.05943;7617.66
07/04/2017 22:00:00;1.05942;1.0603;1.05902;1.05919;5342.75
09/04/2017 23:00:00;1.05894;1.05903;1.05834;1.05841;1053.37
10/04/2017 00:00:00;1.05841;1.0586;1.05788;1.05793;4331.94
10/04/2017 01:00:00;1.05792;1.05831;1.05738;1.05808;4765.95
10/04/2017 02:00:00;1.05809;1.05836;1.05765;1.05772;4756.4
10/04/2017 03:00:00;1.05774;1.05858;1.05764;1.05786;5776.36
10/04/2017 04:00:00;1.05786;1.05793;1.05706;1.05761;4864.17
10/04/2017 05:00:00;1.05761;1.05835;1.05757;1.05823;3533.2
10/04/2017 06:00:00;1.05823;1.05872;1.05797;1.05859;3549.52
10/04/2017 07:00:00;1.05859;1.05938;1.05839;1.05935;4826.08
10/04/2017 08:00:00;1.05934;1.05941;1.05814;1.05829;7832.47
10/04/2017 09:00:00;1.05831;1.05875;1.05814;1.05872;6967.51
10/04/2017 10:00:00;1.05871;1.05897;1.05778;1.05866;6583.52
10/04/2017 11:00:00;1.05868;1.0589;1.05779;1.05794;6460.07
10/04/2017 12:00:00;1.05794;1.05808;1.05754;1.05786;5858.36
10/04/2017 13:00:00;1.05786;1.05841;1.057;1.0576;8050.53
10/04/2017 14:00:00;1.0576;1.05819;1.05731;1.05756;7930.01
10/04/2017 15:00:00;1.05755;1.05974;1.05755;1.05972;11487.83
10/04/2017 16:00:00;1.05973;1.06038;1.05903;1.0599;10296.43
10/04/2017 17:00:00;1.05991;1.06069;1.05967;1.06051;8681.07
10/04/2017 18:00:00;1.06051;1.06065;1.05983;1.06004;5932.09
10/04/2017 19:00:00;1.06002;1.06019;1.05967;1.05995;5132.4
10/04/2017 20:00:00;1.05995;1.06057;1.05945;1.05945;5689.45
10/04/2017 21:00:00;1.05945;1.05963;1.05917;1.05931;5201.58
10/04/2017 22:00:00;1.0593;1.05972;1.05871;1.05961;3833.52
10/04/2017 23:00:00;1.05961;1.05992;1.0594;1.05943;2876.95
11/04/2017 00:00:00;1.05944;1.05991;1.05924;1.05985;2905.2
11/04/2017 01:00:00;1.05984;1.06007;1.05963;1.05976;2465.86
11/04/2017 02:00:00;1.05976;1.06021;1.05905;1.05919;5546.35
11/04/2017 03:00:00;1.05919;1.05926;1.05859;1.05873;4972.8
11/04/2017 04:00:00;1.05871;1.05883;1.0581;1.05855;5874.57
11/04/2017 05:00:00;1.05855;1.05898;1.05844;1.05844;3212.03
11/04/2017 06:00:00;1.05844;1.05903;1.05832;1.05886;3153.31
11/04/2017 07:00:00;1.05887;1.05897;1.05844;1.05861;4035.93
11/04/2017 08:00:00;1.0586;1.05911;1.05817;1.05901;6805.08
11/04/2017 09:00:00;1.059;1.05954;1.05789;1.05904;9502.43
11/04/2017 10:00:00;1.05904;1.06051;1.05901;1.06015;10048.51
11/04/2017 11:00:00;1.06013;1.061;1.05993;1.06073;7448.83
11/04/2017 12:00:00;1.06073;1.062;1.06061;1.06121;6297.73
11/04/2017 13:00:00;1.06121;1.06172;1.06089;1.06171;6377.62
11/04/2017 14:00:00;1.06169;1.06185;1.06081;1.06124;7928.63
11/04/2017 15:00:00;1.06125;1.06151;1.06088;1.06114;8767.97
11/04/2017 16:00:00;1.06115;1.06301;1.06108;1.06286;14110.43
11/04/2017 17:00:00;1.06286;1.06303;1.0613;1.06138;12112.17
11/04/2017 18:00:00;1.06137;1.06149;1.06055;1.06101;8036.31
11/04/2017 19:00:00;1.061;1.06111;1.06004;1.06043;7923.02
11/04/2017 20:00:00;1.06041;1.06085;1.06028;1.0608;5455.1
11/04/2017 21:00:00;1.0608;1.0608;1.06051;1.06052;4595.52
11/04/2017 22:00:00;1.06051;1.06074;1.06041;1.06049;2896.38
11/04/2017 23:00:00;1.06053;1.06076;1.06038;1.06065;799.79
12/04/2017 00:00:00;1.06063;1.0608;1.06041;1.06052;3870.19
12/04/2017 01:00:00;1.06051;1.06114;1.06039;1.06105;4751.65
12/04/2017 02:00:00;1.06103;1.06119;1.06049;1.06087;6789.7
12/04/2017 03:00:00;1.06086;1.06155;1.06054;1.06103;7424.86
12/04/2017 04:00:00;1.06104;1.06109;1.05968;1.06006;5261.23
12/04/2017 05:00:00;1.06009;1.06024;1.05953;1.06021;4373.86
12/04/2017 06:00:00;1.06021;1.06049;1.06009;1.06043;3186.59
12/04/2017 07:00:00;1.06042;1.06123;1.06028;1.06112;3949.42
12/04/2017 08:00:00;1.06111;1.0619;1.06081;1.06155;7126.79
12/04/2017 09:00:00;1.06157;1.06225;1.06144;1.06198;8400.59
12/04/2017 10:00:00;1.06197;1.0621;1.06146;1.06192;7750.13
12/04/2017 11:00:00;1.06191;1.0624;1.06049;1.06054;8189.48
12/04/2017 12:00:00;1.06055;1.06077;1.06;1.06021;6375.14
12/04/2017 13:00:00;1.06021;1.06046;1.05976;1.06019;6388.34
12/04/2017 14:00:00;1.06016;1.06061;1.05975;1.06006;9009.14
12/04/2017 15:00:00;1.06006;1.06138;1.06002;1.061;9845.96
12/04/2017 16:00:00;1.06099;1.0621;1.06068;1.06188;13225.75
12/04/2017 17:00:00;1.0619;1.06221;1.06107;1.06108;9670.95
12/04/2017 18:00:00;1.06109;1.06117;1.06019;1.06027;6173.47
12/04/2017 19:00:00;1.06025;1.06064;1.05891;1.05936;8462.81
12/04/2017 20:00:00;1.05937;1.06015;1.05933;1.05956;4484.92
12/04/2017 21:00:00;1.0596;1.06724;1.0596;1.0659;20990.84
12/04/2017 22:00:00;1.06587;1.06753;1.06579;1.06661;7660.53
12/04/2017 23:00:00;1.06667;1.06738;1.0665;1.06689;2996.87
13/04/2017 00:00:00;1.06689;1.06689;1.06607;1.06672;3495.73
13/04/2017 01:00:00;1.06672;1.06721;1.06636;1.06704;4105.5
13/04/2017 02:00:00;1.06703;1.06716;1.06611;1.0666;7549.23
13/04/2017 03:00:00;1.0666;1.06701;1.06602;1.0669;8206.43
13/04/2017 04:00:00;1.0669;1.06775;1.06665;1.06733;6715.95
13/04/2017 05:00:00;1.06735;1.06744;1.06697;1.06723;4893.57
13/04/2017 06:00:00;1.06722;1.06741;1.06696;1.06735;3194.26
13/04/2017 07:00:00;1.06734;1.06735;1.06637;1.06698;4937.73
13/04/2017 08:00:00;1.06698;1.06778;1.06519;1.06523;10957.74
13/04/2017 09:00:00;1.06523;1.06586;1.06425;1.06448;10588.28
13/04/2017 10:00:00;1.06447;1.0651;1.06386;1.06427;7810.27
13/04/2017 11:00:00;1.06426;1.06476;1.06386;1.06426;7027.46
13/04/2017 12:00:00;1.06426;1.06446;1.06345;1.06384;6424.2
13/04/2017 13:00:00;1.06382;1.06412;1.06233;1.06244;8086.04
13/04/2017 14:00:00;1.06244;1.06313;1.06229;1.06282;10223.1
13/04/2017 15:00:00;1.06283;1.06361;1.0611;1.06188;13751.94
13/04/2017 16:00:00;1.06189;1.06302;1.06095;1.06244;12404.8
13/04/2017 17:00:00;1.06244;1.06346;1.06219;1.06301;8620.67
13/04/2017 18:00:00;1.06302;1.06313;1.06218;1.0622;6726.93
13/04/2017 19:00:00;1.0622;1.06269;1.06154;1.06176;6979.58
13/04/2017 20:00:00;1.06175;1.06184;1.06145;1.06147;3667.84
13/04/2017 21:00:00;1.06146;1.06206;1.06122;1.06182;5695.5
13/04/2017 22:00:00;1.0618;1.06193;1.06118;1.06141;3472.79
13/04/2017 23:00:00;1.06143;1.06251;1.06131;1.06168;949.5
14/04/2017 00:00:00;1.06167;1.06178;1.06139;1.06176;2721.64
14/04/2017 01:00:00;1.06176;1.06176;1.06137;1.06155;2798.49
14/04/2017 02:00:00;1.06155;1.06186;1.06101;1.06141;3342.55
14/04/2017 03:00:00;1.0614;1.0622;1.06127;1.06212;2348.99
14/04/2017 04:00:00;1.06211;1.06246;1.06138;1.06149;2223.39
14/04/2017 05:00:00;1.06151;1.06184;1.06102;1.06137;2253.59
14/04/2017 06:00:00;1.06138;1.06172;1.061;1.06162;3832.67
14/04/2017 07:00:00;1.06162;1.06191;1.06065;1.06126;3055.46
14/04/2017 08:00:00;1.06128;1.0618;1.06077;1.06176;5448.21
14/04/2017 09:00:00;1.06171;1.06215;1.06137;1.06202;2518.81
14/04/2017 10:00:00;1.06202;1.06273;1.06202;1.06232;1336.04
14/04/2017 11:00:00;1.06232;1.06249;1.06209;1.06222;1779.64
14/04/2017 12:00:00;1.06223;1.06241;1.0621;1.06229;2259.55
14/04/2017 13:00:00;1.06229;1.06253;1.06169;1.06173;3624.36
14/04/2017 14:00:00;1.06174;1.06301;1.06096;1.063;6071.83
14/04/2017 15:00:00;1.06299;1.06301;1.06189;1.06224;3479.87
14/04/2017 16:00:00;1.06224;1.06261;1.06218;1.0626;2232.33
14/04/2017 17:00:00;1.0626;1.06292;1.06226;1.06235;3344.59
14/04/2017 18:00:00;1.06235;1.06282;1.06162;1.06184;2901.71
14/04/2017 19:00:00;1.06183;1.0621;1.0616;1.06187;1530.84
14/04/2017 20:00:00;1.06181;1.06182;1.06139;1.06141;1074.02
14/04/2017 21:00:00;1.06141;1.06141;1.06121;1.06125;1164.4
14/04/2017 22:00:00;1.06124;1.06152;1.06109;1.06148;1053.03
16/04/2017 23:00:00;1.06215;1.06215;1.06079;1.06107;1381.76
17/04/2017 00:00:00;1.06106;1.06124;1.06035;1.06055;7597.19
17/04/2017 01:00:00;1.06054;1.06124;1.06048;1.06102;5692.4
17/04/2017 02:00:00;1.061;1.06223;1.06091;1.06206;5165.26
17/04/2017 03:00:00;1.06207;1.06231;1.06166;1.06211;4637.6
17/04/2017 04:00:00;1.0621;1.06262;1.06206;1.06229;3242.64
17/04/2017 05:00:00;1.0623;1.06232;1.06173;1.06181;2291.19
17/04/2017 06:00:00;1.0618;1.06196;1.06176;1.06191;2226.39
17/04/2017 07:00:00;1.06191;1.06197;1.06157;1.06174;2268.17
17/04/2017 08:00:00;1.06175;1.06273;1.06153;1.06249;4957.66
17/04/2017 09:00:00;1.06249;1.06516;1.06241;1.06384;4476.26
17/04/2017 10:00:00;1.06384;1.06423;1.06253;1.06259;3829.68
17/04/2017 11:00:00;1.06258;1.06285;1.06192;1.06254;4514.99
17/04/2017 12:00:00;1.06254;1.06328;1.06253;1.06308;1870.21
17/04/2017 13:00:00;1.06309;1.06433;1.06309;1.06414;3913.38
17/04/2017 14:00:00;1.06414;1.0649;1.06411;1.06456;6290.83
17/04/2017 15:00:00;1.06453;1.0658;1.06431;1.06554;5832.7
17/04/2017 16:00:00;1.06553;1.06665;1.06552;1.06634;6422.49
17/04/2017 17:00:00;1.06635;1.06706;1.06561;1.06601;5374.68
17/04/2017 18:00:00;1.06602;1.06602;1.06523;1.06541;4804
17/04/2017 19:00:00;1.06541;1.06556;1.06515;1.06546;3342.12
17/04/2017 20:00:00;1.06546;1.06575;1.06417;1.06423;4152.7
17/04/2017 21:00:00;1.06424;1.06441;1.06355;1.064;6024.06
17/04/2017 22:00:00;1.06399;1.06458;1.06392;1.0645;2441.82
17/04/2017 23:00:00;1.06447;1.0654;1.06404;1.06467;3070.68
18/04/2017 00:00:00;1.06466;1.06466;1.06415;1.06419;4048.98
18/04/2017 01:00:00;1.06418;1.06454;1.06385;1.06437;2712.75
18/04/2017 02:00:00;1.06437;1.06441;1.06377;1.0644;5008.44
18/04/2017 03:00:00;1.06438;1.06526;1.06418;1.06526;5732.6
18/04/2017 04:00:00;1.06525;1.06531;1.06478;1.06515;5230.3
18/04/2017 05:00:00;1.06515;1.06527;1.06472;1.06477;3162.95
18/04/2017 06:00:00;1.06475;1.06493;1.06439;1.06439;3454.75
18/04/2017 07:00:00;1.06439;1.06502;1.06421;1.06481;4072.87
18/04/2017 08:00:00;1.0648;1.06521;1.0643;1.065;8236.57
18/04/2017 09:00:00;1.06496;1.06561;1.06415;1.06501;9876.94
18/04/2017 10:00:00;1.06503;1.06538;1.06459;1.06507;7188.24
18/04/2017 11:00:00;1.06505;1.06599;1.06482;1.06569;9716.86
18/04/2017 12:00:00;1.06569;1.06665;1.06489;1.06643;11565.19
18/04/2017 13:00:00;1.06645;1.06849;1.06645;1.06785;11089.49
18/04/2017 14:00:00;1.06783;1.07;1.06772;1.0697;13283.73
18/04/2017 15:00:00;1.06967;1.06967;1.06834;1.06849;13656.34
18/04/2017 16:00:00;1.0685;1.06999;1.0684;1.0699;13295.56
18/04/2017 17:00:00;1.06988;1.07088;1.06962;1.07059;11851.82
18/04/2017 18:00:00;1.07058;1.07084;1.06966;1.07079;7890.37
18/04/2017 19:00:00;1.07078;1.07329;1.07024;1.07228;10131.79
18/04/2017 20:00:00;1.07227;1.07326;1.07171;1.07312;6490.55
18/04/2017 21:00:00;1.07312;1.07363;1.0729;1.07343;6941.65
18/04/2017 22:00:00;1.07344;1.0735;1.073;1.07312;3209.01
18/04/2017 23:00:00;1.0731;1.0732;1.07273;1.07307;1297.66
19/04/2017 00:00:00;1.07307;1.07321;1.07289;1.07301;2393.77
19/04/2017 01:00:00;1.07301;1.07357;1.07279;1.07279;3141.02
19/04/2017 02:00:00;1.07278;1.07327;1.07257;1.07261;5370.05
19/04/2017 03:00:00;1.07261;1.07284;1.07234;1.07234;6542.28
19/04/2017 04:00:00;1.07228;1.07253;1.07181;1.07207;5564.32
19/04/2017 05:00:00;1.07208;1.07218;1.07179;1.072;3822.14
19/04/2017 06:00:00;1.07199;1.07206;1.07173;1.07192;3174.97
19/04/2017 07:00:00;1.07192;1.07238;1.07163;1.07192;5194.03
19/04/2017 08:00:00;1.07191;1.07268;1.0713;1.07241;8001.51
19/04/2017 09:00:00;1.07238;1.07372;1.07193;1.07313;10703.52
19/04/2017 10:00:00;1.07313;1.07315;1.07143;1.07159;8918.11
19/04/2017 11:00:00;1.0716;1.07222;1.07086;1.07221;9368.84
19/04/2017 12:00:00;1.07221;1.07293;1.07218;1.07262;6996.37
19/04/2017 13:00:00;1.07263;1.07301;1.07172;1.07191;6779.48
19/04/2017 14:00:00;1.07193;1.07283;1.07193;1.07201;9383.82
19/04/2017 15:00:00;1.072;1.07232;1.07047;1.07053;9808.01
19/04/2017 16:00:00;1.07055;1.07205;1.07045;1.0713;12131.64
19/04/2017 17:00:00;1.07132;1.0719;1.07001;1.07065;10150.22
19/04/2017 18:00:00;1.07066;1.07152;1.07051;1.07106;7930.8
